dataset,model,family,n,n_std,pos,pos_std,neg,neg_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,f2,f2_std,auc_roc,auc_roc_std,auc_pr,auc_pr_std,brier,brier_std,ece,ece_std,threshold,threshold_std
cmapss_fd003,patchtst,deep baseline,13696.0,0.0,291.0,0.0,13405.0,0.0,0.9916325934579439,0.0012837923406627163,0.7261281918904354,0.03645647388187647,0.9786941580756015,0.010219797490582059,0.8330925262081248,0.020987098225888824,0.914529280711263,0.007754936678663967,0.9991124766237146,0.00015583667483643949,0.9642722549798167,0.005738398138619851,0.007321610969055819,0.0008406562247955399,0.0106757828812078,0.0019586753590883636,0.5970000000000001,0.09452219022242579
cmapss_fd003,proposed_lite,proposed/ablation,13696.0,0.0,291.0,0.0,13405.0,0.0,0.9880183995327103,0.002409941954114146,0.6529894253273975,0.050791018785873554,0.9508591065292096,0.017600854380074263,0.772863637451727,0.0329037151240991,0.870071677246321,0.014685940295723723,0.9933059290847777,0.002874104395426887,0.8996238744547969,0.026912162381744046,0.00872396219460023,0.0011225808337309631,0.0121152759294949,0.0030531373611850736,0.46799999999999997,0.11612254063894936
cmapss_fd003,random_forest,machine learning,13696.0,0.0,291.0,0.0,13405.0,0.0,0.9878066588785046,0.0013343798833598793,0.6744291370732018,0.03643895324189791,0.8343642611683849,0.02601011130260707,0.7447299457352659,0.014324341872540489,0.7956159742241069,0.007923224874289082,0.995513752754204,0.0001068054939970692,0.8602210411904163,0.0016615903253387506,0.007376111953682251,4.2238256902651887e-05,0.006923680753419201,0.0002522570651959477,0.35700000000000004,0.04372896319628699
cmapss_fd003,softmax_attention,proposed/ablation,13696.0,0.0,291.0,0.0,13405.0,0.0,0.9901504088785046,0.0015823260743242367,0.6955289416167039,0.035904328046830955,0.9601374570446735,0.01972081486062526,0.806137712374267,0.02549238560237056,0.8917674416085097,0.01835711855118707,0.9954976793549107,0.003822792139711825,0.9267921147788595,0.025377682135400922,0.00784211015706815,0.0012285165338726631,0.00981140446728174,0.002103979416934679,0.533,0.1264954983827927
cmapss_fd003,tcn,deep baseline,13696.0,0.0,291.0,0.0,13405.0,0.0,0.9902818341121495,0.002112911828963606,0.7027283948595059,0.05754702158864217,0.9570446735395188,0.022167242245548304,0.8086387063488847,0.03201877078789443,0.8909716768650767,0.013438469316172288,0.998122821791633,0.0006629475282283009,0.9389209880534221,0.008692047090519244,0.0076986308913226,0.0013083508277011396,0.010294829626455079,0.002651490985802275,0.541,0.17425715352764018
cmapss_fd003,timesnet,deep baseline,13696.0,0.0,291.0,0.0,13405.0,0.0,0.9909024532710282,0.0017023387173824686,0.7057077045120288,0.04120940160240936,0.9890034364261169,0.007208308234846458,0.8229386384543421,0.02643708158559862,0.9148495796623293,0.011028367614715455,0.9990705371001998,0.00016345456818623772,0.9608150419399548,0.006608966169909163,0.00721564171853952,0.0015130394175542291,0.01017228184902795,0.0024348842021902914,0.521,0.17038844509596954
cmapss_fd003,transformer,deep baseline,13696.0,0.0,291.0,0.0,13405.0,0.0,0.9903840537383177,0.0012154635209517032,0.7120905254801251,0.02888914025554816,0.9230240549828178,0.05234709657122345,0.8029044995705104,0.025287968233406916,0.8705700864721067,0.0377693828288872,0.9977857418437752,0.0010302881955012257,0.9211990234952777,0.025648299853783894,0.00771082828508929,0.0016360308691947695,0.00973428234775489,0.0034831374306894185,0.5549999999999999,0.13705230145215855
cmapss_fd003,w/_rolling_stats,proposed/ablation,13696.0,0.0,291.0,0.0,13405.0,0.0,0.9719188084112149,0.004247410944480928,0.4247217056361812,0.03972447750364646,0.8494845360824742,0.05362488849907363,0.5642759134133127,0.03176986652085068,0.705344338121687,0.027985496506241457,0.9765070990846878,0.006539346733938128,0.6760858854324113,0.04587799029373365,0.018613533448786142,0.003119269640935953,0.031569568832866164,0.010077359985579477,0.358,0.12505998560690784
cmapss_fd003,w/o_attention,proposed/ablation,13696.0,0.0,291.0,0.0,13405.0,0.0,0.9903110397196262,0.0008152687188282675,0.6942011462228359,0.02021359298787555,0.9745704467353951,0.013279612138547092,0.810590340033572,0.012583547548480095,0.9015198608901027,0.008878206698288035,0.9982587663473776,0.0004676771155342596,0.9347224877036602,0.017384839512518922,0.00758033871067693,0.0012447489792780824,0.009483682898954241,0.00215490631807226,0.513,0.13216572088774678
cmapss_fd003,w/o_class_weight,proposed/ablation,13696.0,0.0,291.0,0.0,13405.0,0.0,0.9903986565420559,0.0010972365730968013,0.6987393172005,0.025106940542900445,0.9663230240549827,0.013436772782236149,0.8107796293163709,0.01804881945414888,0.8973578171953734,0.012944303840215696,0.9961833239123218,0.002337850126828769,0.9284657706205717,0.012728341730216164,0.00490956119361062,0.0005718319778013905,0.0031784015949346003,0.0012757374480794894,0.14999999999999997,0.09763879010584542
cmapss_fd003,w/o_mc_dropout,proposed/ablation,13696.0,0.0,291.0,0.0,13405.0,0.0,0.9889164719626168,0.0024898149128770876,0.6721317005272727,0.05393738642953076,0.9491408934707903,0.01108214123477468,0.7859677506920064,0.03871584088939902,0.8759705689133991,0.022552624793495454,0.993768237988851,0.004600207968671227,0.9089495663622017,0.03472125661977019,0.008824631421781439,0.00227691675871188,0.01150960812090816,0.0036977031417069527,0.527,0.14659467930317255
ur3,bilstm,deep baseline,1128.0,0.0,329.0,0.0,799.0,0.0,0.5968085106382979,0.10047524680685126,0.4239632915177264,0.06055969453975589,0.9148936170212766,0.0535161606737356,0.575274716172711,0.0499606825481388,0.7372522810944162,0.02862926077748964,0.841966591978575,0.022822491895484503,0.7556336780499647,0.03500060921086849,0.19359932979655664,0.03190508472996717,0.18621184941833663,0.04910383786359509,0.184,0.08113089560840693
ur3,full,proposed/ablation,1128.0,0.0,329.0,0.0,799.0,0.0,0.6393617021276595,0.08964067054239312,0.45434656070763724,0.06902066535273449,0.8577507598784194,0.09548352690976782,0.5860013674516156,0.03683432640633282,0.7191541305118296,0.030723814954166838,0.8338810671393955,0.022448633077147718,0.7536565600621946,0.034320798595947874,0.17873863923653116,0.024721228931400583,0.16322311929357727,0.04261110171737018,0.28300000000000003,0.17901272456324308
ur3,gradient_boosting,machine learning,1128.0,0.0,329.0,0.0,799.0,0.0,0.6365248226950354,0.0,0.4407027818448023,0.0,0.9148936170212766,0.0,0.5948616600790514,0.0,0.7528764382191095,0.0,0.8779020888572722,0.0,0.8165923060160554,0.0,0.1481117013464484,0.0,0.12952285828152346,0.0,0.11000000000000001,0.0
ur3,gru,deep baseline,1128.0,0.0,329.0,0.0,799.0,0.0,0.6572695035460993,0.041333569549979375,0.45748112837253807,0.03293738562627058,0.8592705167173251,0.05610169785645437,0.5949358522371494,0.017425133519495793,0.7284069353096893,0.02068696725187924,0.839758284481742,0.01474650143186286,0.7619206884772021,0.024511313538379775,0.17360805661194018,0.02115715859295108,0.14930168284592052,0.04338640306836458,0.23399999999999999,0.10532489417670134
ur3,lstm,deep baseline,1128.0,0.0,329.0,0.0,799.0,0.0,0.6460992907801419,0.053583725866413225,0.4511083957412497,0.03851582744698468,0.898176291793313,0.03597114584817985,0.5988136456116567,0.028011549130183343,0.7473823734070839,0.011811222019344264,0.8501165971141738,0.016613155390649403,0.7680114935875123,0.03460822347813851,0.1817118052317622,0.02150154279997347,0.16619610829371295,0.03510376222365093,0.258,0.05553777493242274
ur3,patchtst,deep baseline,1128.0,0.0,329.0,0.0,799.0,0.0,0.4877659574468085,0.0960313689348633,0.36189147089926965,0.040498316685002256,0.9416413373860182,0.026528839471616023,0.5210604147649986,0.03916072679080178,0.7102041225442686,0.022414902302249507,0.738146086863899,0.06723997437879722,0.5214736698700485,0.10133757084888843,0.25549493017154185,0.01834310949441351,0.2530236939721285,0.029125249625418428,0.22199999999999998,0.11311744142949642
ur3,proposed_lite,proposed/ablation,1128.0,0.0,329.0,0.0,799.0,0.0,0.537677304964539,0.13845075125937806,0.3906995044738385,0.05938401031241735,0.8984802431610943,0.07197367577544998,0.5391849383247737,0.04988131790890454,0.7049483794992476,0.02261798519255423,0.8138885613095397,0.030599223609694165,0.7328010831819082,0.051653133118243835,0.19045841232701116,0.034218340976611195,0.1726178057356374,0.06648389333858422,0.18,0.10165300454651272
ur3,random_forest,machine learning,1128.0,0.0,329.0,0.0,799.0,0.0,0.6155141843971631,0.025602172454700742,0.4300095460396519,0.0159331996927151,0.9668693009118542,0.010177202839998118,0.5950297935488071,0.013789250150395558,0.7733378547526902,0.006768953311169159,0.8674772036474165,0.005138269554777588,0.7701680385612477,0.011436093661965324,0.1375034557972756,0.002209591230013717,0.09754643299226709,0.006475402783341888,0.184,0.016465452046971297
ur3,softmax_attention,proposed/ablation,1128.0,0.0,329.0,0.0,799.0,0.0,0.586258865248227,0.17590912836310005,0.43746955473204413,0.10985254417756092,0.8693009118541033,0.09690494185384675,0.5670989594747887,0.07367658068415486,0.7072929040917908,0.022004836734106428,0.8293866573338253,0.033682868357807115,0.7482911494253592,0.056281758564740464,0.17862445618301767,0.027688812105397444,0.16403544559969122,0.050413033739357176,0.223,0.18342724867247928
ur3,tcn,deep baseline,1128.0,0.0,329.0,0.0,799.0,0.0,0.5488475177304964,0.04878384273204235,0.3889685421384013,0.02578694874155998,0.9376899696048632,0.01960689207736938,0.5491670586320838,0.02347412931062067,0.73031723482692,0.013439342268932364,0.8241460640390154,0.01990391760080719,0.6892847857508965,0.03491478573816027,0.2229502456209998,0.023601316814474162,0.22646383153809663,0.045704177296331465,0.257,0.13123769783615274
ur3,timesnet,deep baseline,1128.0,0.0,329.0,0.0,799.0,0.0,0.6516843971631205,0.08225057567716028,0.4624432937525954,0.0626201060423304,0.898176291793313,0.06306533106761834,0.6054739679536274,0.0408057255508147,0.7496022667027846,0.013120005345969217,0.8645514339733177,0.008091453609509023,0.7845623139649481,0.017975639101699952,0.17793207544506187,0.03420253054717814,0.17050178209286682,0.053075416845594324,0.24700000000000003,0.10360716405946283
ur3,transformer,deep baseline,1128.0,0.0,329.0,0.0,799.0,0.0,0.5852836879432625,0.10603914095677926,0.41668789388818644,0.05746603598713991,0.9115501519756839,0.06984932052836597,0.5673172548415657,0.04577389791667075,0.7302333102246652,0.029399152190008482,0.81348836501554,0.03396124759994663,0.6677373613381665,0.07048716166984564,0.21272277203908874,0.042041194697484574,0.2168717824606264,0.06713394203324984,0.335,0.1445491073803102
ur3,w/_rolling_stats,proposed/ablation,1128.0,0.0,329.0,0.0,799.0,0.0,0.5010638297872341,0.1836943705500096,0.38586567529710564,0.0967601553453087,0.8930091185410335,0.11471496700756365,0.5251942267199043,0.0731992374728681,0.6879745202925329,0.039288581494398574,0.7350474186958622,0.09014756381352237,0.5601813687404167,0.12403023572818357,0.19771417920658751,0.02924902849994189,0.14335212373663503,0.05194615143562927,0.24500000000000002,0.1272137309150759
ur3,w/o_attention,proposed/ablation,1128.0,0.0,329.0,0.0,799.0,0.0,0.6586879432624113,0.03494752366033159,0.4589571707546683,0.0290153058969434,0.9024316109422493,0.0363458849701585,0.607465310310651,0.02188371072129263,0.755094001753048,0.019295667822128774,0.8575791928360298,0.020120129660634825,0.7865816424210342,0.027679758756195074,0.1656452013582254,0.02026607912787558,0.13913511645795232,0.036824343556581644,0.231,0.09550450832872295
ur3,w/o_class_weight,proposed/ablation,1128.0,0.0,329.0,0.0,799.0,0.0,0.6775709219858156,0.0761219792937824,0.4821967556292652,0.07005055141195891,0.8158054711246201,0.05388318536507339,0.6008904705913827,0.04371131235835601,0.7110352258536998,0.017971481274719727,0.8336792571261189,0.01557401599243617,0.767812778595688,0.021415951202354254,0.1454475106782852,0.011963632718934197,0.11244278127345722,0.022757938477481924,0.101,0.08238797107453114
ur3,w/o_mc_dropout,proposed/ablation,1128.0,0.0,329.0,0.0,799.0,0.0,0.5725177304964539,0.08567885182833158,0.40495073308970475,0.04823780662680402,0.8930091185410335,0.08505570933149278,0.552653697678147,0.031224863814457878,0.7133340936647649,0.02362158954874731,0.8265499047061106,0.021246421358878054,0.7507210247808866,0.031974642129806864,0.19433737118636835,0.021584091258366942,0.1959426752172727,0.047249226550311406,0.28300000000000003,0.0848593607748203
xjtu,bilstm,deep baseline,800.0,0.0,177.0,0.0,623.0,0.0,0.71875,0.012896489617118433,0.40886422033476855,0.01745824093621796,0.6045197740112995,0.033582965160314525,0.48738756441559,0.01772537790475549,0.55133257296484,0.024189003721582125,0.6694017466060886,0.023099936658648446,0.4730496995535603,0.08051765116798013,0.2561060031119061,0.02959996204083923,0.2612483476381749,0.06008322980803348,0.8480000000000001,0.07420691791650334
xjtu,full,proposed/ablation,800.0,0.0,177.0,0.0,623.0,0.0,0.719125,0.011711965628744336,0.4080265480744881,0.014641776545012449,0.5937853107344633,0.02266938152286878,0.4833761680535913,0.012048671507166202,0.5439524625611513,0.015591521449210676,0.7128809931895058,0.0552051375558644,0.4297454878374484,0.04303890249834969,0.24583938588451307,0.015782592925439765,0.21208878165762868,0.04141867823270978,0.877,0.04083843505544474
xjtu,gradient_boosting,machine learning,800.0,0.0,177.0,0.0,623.0,0.0,0.77875,0.0,0.5,0.0,0.6892655367231638,0.0,0.5795724465558195,0.0,0.6407563025210085,0.0,0.6681085688893724,0.0,0.3987728214896656,0.0,0.24114994021320282,0.0,0.23692052351307388,0.0,0.93,0.0
xjtu,gru,deep baseline,800.0,0.0,177.0,0.0,623.0,0.0,0.74475,0.01909224682662806,0.49486474223934784,0.17886514810435641,0.5531073446327683,0.1995602714531808,0.46118639549039286,0.16096708051005532,0.5119219010200091,0.18216478804662542,0.7112654279003546,0.07349379410011064,0.4551089939854528,0.09001720495428539,0.2273714158221122,0.011159823224477197,0.2011703865183517,0.02403834547806878,0.8210000000000001,0.14533103973725336
xjtu,lstm,deep baseline,800.0,0.0,177.0,0.0,623.0,0.0,0.719875,0.023492389429581487,0.3907740052724784,0.06880784077520057,0.6107344632768361,0.21109842700504722,0.46304744338099485,0.1557657575763521,0.541224491669315,0.18565204817267403,0.677757524643832,0.039602273873268014,0.410072041746867,0.06862383389317106,0.2738721418457116,0.044509928315890096,0.28864864198584106,0.05303906068157234,0.8870000000000001,0.02213594362117865
